Hugo_Symbol	Entrez_Gene_Id	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
PHF1	5252	1345.9199	1432.0221	911.7647	1273.3204	1722.8597	1417.0698	1049.8285	1757.1094	671.2751	1687.8595	696.5726	1415.7276	973.5986	1490.6441	833.757	760.2109	2096.9257	1250.9587	1564.8612	1449.4551	1205.2506	1097.3891	2287.3563	1731.2339	1155.0624	938.9259	1203.6879	1376.8445	1592.4204	1080.8892	1927.4909	2404.1966	1510.9088	1486.2795	1142.4474	1263.7053	1608.5409	1349.8017	1733.131	1999.6589	1123.8519	1772.1146	1517.9082	1754.3605	1645.0344	1612.5815	1865.1128	1203.3748	2286.2186	3668.9644	1336.525	2381.8425	2466.2757	2543.3071	1504.2126	2463.1876	1271.8543	1250.6543	1558.6185	1157.6852	2080.0158
PHF20L1	51105	709.0413	810.559	799.308	1780.04	500.8196	1000.4564	1621.9488	1330.5453	1033.0158	1240.5859	984.543	1025.8824	1106.6908	916.8884	988.3071	2053.9758	959.3337	1247.2092	883.9326	963.1717	795.4313	854.9523	592.5287	991.4188	877.3	1449.2804	1026.4198	929.3455	1077.9893	768.3181	1026.6041	1052.4572	1530.1834	1084.8756	1554.9713	1464.4894	939.5018	1269.0227	1203.2565	1192.6487	930.8935	1117.1019	1393.1936	1222.3837	1027.532	1211.7376	902.1258	1350.3552	1609.8853	668.1915	1266.3076	757.8994	589.4428	584.0667	708.6844	794.3583	913.4885	765.3481	1191.0646	981.1217	588.0962
PHF20	51230	1744.0738	1324.3616	1631.4879	1783.3008	1132.7701	1989.9589	1528.7472	1582.1345	1664.6735	1713.6283	1632.7285	1359.257	1689.6926	1367.3578	1923.0639	1542.7567	1556.4809	2450.1065	1243.0587	1323.1868	1410.5012	1252.7973	1139.6552	1459.3018	1520.4808	1597.7536	1190.0519	2017.0167	1920.1684	1933.7576	1179.4471	1081.1706	1747.5572	1183.7907	1427.3423	1282.4573	1753.7367	1699.9639	1252.3803	1594.0655	915.2483	1497.8939	1039.562	1307.1705	1233.53	1147.2957	964.2819	1365.0089	1168.0746	996.9841	1258.3283	1237.2052	1045.1613	903.1959	1590.7323	1118.1946	1368.9646	1372.1678	1789.924	1332.3265	861.2534
LOC143677	51317	1747.4302	1315.735	1401.7301	2081.0067	1140.3354	1841.351	2129.1103	1802.6096	1060.0445	2377.7897	967.0699	1584.1486	1225.3165	1464.3488	1188.2732	1809.12	2128.8208	2572.1346	767.4101	1697.4821	1144.5619	1506.0091	1379.3103	2247.1049	1309.2926	1201.4742	1435.1902	1187.1154	2065.4443	1800.009	2626.4997	1532.8548	2044.1708	1785.5775	1979.4455	1737.5376	1877.5801	1736.7472	1539.9476	1422.8253	1075.873	1625.9478	1199.968	1766.9574	1677.4828	1459.532	1328.5853	1291.7407	1605.3461	2453.178	2047.4766	2194.4815	1990.0293	1530.8013	1655.5412	1266.7607	1035.6011	1464.5181	2135.2978	1125.2832	967.6784
PHF21B	112885	245.0178	108.3506	208.3045	390.6371	202.2444	680.9676	237.2403	723.6534	235.1129	233.7603	98.4543	324.9536	96.9259	264.6777	226.4023	232.8611	533.7113	519.4717	74.6472	308.9064	241.0501	87.0286	613.2184	849.4543	96.1627	297.9993	325.0949	240.1055	465.6549	302.8493	624.4131	623.9647	352.2955	432.6739	454.5889	531.4606	444.6026	402.0916	539.8096	350.3696	133.5063	580.8762	380.7078	614.8256	390.3638	445.7231	371.6413	538.1883	586.5591	753.0412	607.6202	602.1362	404.6921	244.0945	986.7142	421.2506	322.8553	250.1309	472.7503	672.7535	505.7154
PHF23	79142	1113.9081	849.5514	1142.9066	908.7693	1227.0836	622.5468	890.8614	837.0693	635.3602	1097.0166	705.9812	829.226	660.0362	913.4398	846.2972	1316.0997	863.2941	719.8977	750.569	1068.0195	994.8858	1442.1881	1224.1379	1179.7051	886.9163	1301.8603	885.7209	1149.4967	1016.2295	1016.9609	776.7345	974.5997	819.7029	684.7479	911.5679	787.1288	667.6157	715.4706	620.3946	731.3675	631.0259	797.3884	1158.9435	638.0814	808.7512	857.3072	980.6841	594.5826	1044.5089	1068.8707	1035.3082	1046.2839	1224.6334	851.7832	946.5327	1045.9803	1372.9504	998.2801	1080.7985	721.0819	953.8825
KIAA0662	5253	1663.1005	2181.1594	2046.7128	3243.7879	1415.7105	2866.2711	2244.0993	2831.3817	1950.8818	2404.7856	1827.2849	1646.5635	1217.7215	2054.4852	2375.5296	1657.326	2053.6901	3288.6238	936.7319	2276.9635	1494.7153	2057.1902	995.977	2636.6742	1743.8742	2461.2145	2194.778	1311.0936	2239.4947	2566.2649	1935.8372	2384.3181	2819.4351	2106.5731	2432.6004	2691.6054	2098.2206	2629.2824	2540.0856	1409.8315	1269.3529	2467.9865	1856.3608	2577.5194	1714.3559	2172.9958	1714.9023	2485.3464	1766.2338	2136.9557	2268.1029	2345.3494	2010.5572	1241.7786	3155.2171	2164.551	2464.3537	1906.0794	2799.1128	1962.7926	991.7225
KIAA0244	23469	2323.4739	1688.4058	1732.872	2094.7018	914.3866	2089.6394	2371.5957	2286.3834	2192.6593	2149.5513	1503.6962	1785.7585	1682.4593	2092.4195	2453.1435	2128.0116	2279.7909	2937.8781	1281.2927	2008.2676	1438.7999	2087.443	624.7126	2141.4646	2036.4309	2421.5514	1582.3971	2651.6279	2714.6241	2091.9581	1604.5905	1249.5859	1938.1609	1861.5188	2326.9598	1518.4588	1964.8873	2149.6574	1597.9026	1717.9711	718.1179	1573.294	1515.0365	1627.907	1424.7788	1718.4503	1148.5918	1199.3783	1313.3274	1523.3666	1886.6946	1862.9283	1726.6862	1233.4414	2239.1445	1352.8914	1774.7984	1834.293	2691.6984	1041.5322	507.2921
PHF5A	84844	472.8341	460.6625	401.3841	320.5311	583.0286	332.2684	378.0512	330.8799	455.4156	374.8754	238.9113	262.0433	381.9168	476.3337	506.0159	551.7527	444.0507	278.1423	240.7829	355.8812	347.0849	304.1857	439.6552	524.8688	363.1993	444.3664	352.057	450.7702	385.297	385.3374	385.4982	393.7051	321.2421	320.3574	345.6023	359.9479	382.9181	324.9189	352.1457	264.9815	244.5877	391.7439	483.2692	310.0775	417.4041	383.1991	480.4144	335.7016	458.9585	406.9644	448.4341	411.66	499.7067	278.3696	606.6105	487.071	565.9933	418.7542	398.6058	587.0804	568.3879
LOC220901	84295	807.2163	876.8116	1277.8547	1705.6951	690.9595	1509.4477	1491.628	1985.2794	1112.9912	924.6108	1118.9516	717.7709	935.9855	934.9934	777.4953	1010.03	1265.5267	1488.1977	489.7588	1092.4464	778.043	983.4231	790.2299	1111.7221	841.4239	916.1109	1080.344	1016.6863	1592.4204	953.3272	1058.4246	901.1596	1384.5536	1315.2521	1650.0956	1437.0474	1225.1483	1559.6827	1341.2447	1016.7679	585.1331	1111.2047	1185.1992	1443.7984	1094.8869	1355.1975	667.3141	1754.4405	813.0122	710.6163	1142.6292	858.923	587.0968	383.5109	1561.2443	960.9779	815.2912	1000.8973	1485.7414	1616.5305	821.8368
PHF7	51533	14.2647	87.6467	23.5294	52.824	11.0957	66.8188	30.2602	81.9672	28.88	19.3266	53.7634	29.7214	27.8481	25.0021	43.7214	19.8532	67.6885	76.6937	38.234	26.3059	33.7538	23.2076	48.8506	24.3273	31.8077	47.736	30.0612	32.3848	43.1617	44.4847	50.5999	22.6394	35.872	45.9477	21.5105	43.9072	44.6026	30.6527	62.3706	43.1581	21.3819	38.3319	43.0758	48.4496	31.9567	33.7553	39.7108	71.048	24.7132	67.5655	38.6994	15.5763	8.2111	32.8856	20.7388	48.519	32.974	21.6855	28.2003	39.816	31.5333
MRXSSD	23133	542.4795	868.185	684.083	942.3549	560.3329	842.3551	881.9851	736.3667	582.7838	1066.953	746.6398	859.9381	674.141	700.0596	1125.233	818.116	940.1967	985.4282	410.5599	694.1	529.8329	758.8065	387.3563	780.4715	698.6593	1149.5261	602.7737	839.0606	988.8587	857.2874	673.4481	643.8432	927.319	816.2093	1001.912	661.3528	856.9395	805.9863	747.8957	601.8932	731.6771	647.4305	715.0579	756.2984	704.0315	821.6341	532.6427	565.7194	564.3677	962.4157	810.2932	874.0543	766.5689	516.4428	1005.5087	654.4429	744.995	713.3777	815.5894	894.3502	357.903
LOC115871	26227	15826.3059	5345.0656	7114.8789	9249.4257	7022.5697	2820.6298	4916.28	5130.1439	11458.6997	1474.9597	4402.2177	4678.6378	3459.3128	10815.5759	3410.2694	5799.6071	6626.0299	3072.1772	2818.8439	5821.4957	6345.3802	8374.6374	5504.5977	8753.145	3049.0985	6982.099	5440.7686	4825.989	10843.7582	3010.817	13148.6698	6665.9304	7133.717	7917.6771	6697.4187	6607.1251	2085.8837	2391.6336	6824.8931	2649.3508	8645.0545	4430.9183	3066.5849	4146.8023	7246.3127	5354.0468	7744.9013	4289.9645	12192.1574	3263.9641	4684.221	15136.1816	16574.1935	5099.12	3815.2949	5265.2562	4767.8232	14500.1122	3705.3232	5014.8967	7027.5916
PHGR1	644844	0	0	0	0	0	0	0	0	0	0	0	0	0.3617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2746	0.3942
PHIP	55023	548.8064	860.5901	649.2872	1399.4199	367.8578	1226.6654	1084.652	1028.7454	1326.9958	1148.1985	799.4086	697.6693	903.1573	810.2155	1104.7314	958.7674	1096.3445	2308.5709	846.7592	968.1436	644.0846	500.1575	590.477	906.5267	918.883	1231.5198	621.0397	1268.1756	854.303	914.1777	817.7413	850.1049	1238.8221	971.7932	922.3327	890.6309	870.4104	978.2402	878.0737	1072.9476	573.0028	849.6967	884.8667	1047.2723	732.3255	1206.4787	796.5339	993.3792	680.9381	573.2344	812.2242	467.8238	549.0909	603.9509	1728.6811	642.2417	1069.3142	578.1575	1364.6483	635.9854	415.1715
PHKA1	5255	1284.2459	1243.2712	714.5329	190.4274	1293.6578	453.8567	604.8013	349.2807	1027.0917	581.0262	579.3011	1174.9845	483.906	1262.1764	162.0064	580.7052	718.3485	717.5117	349.1124	584.7426	415.6154	670.1202	283.908	382.571	719.0014	666.1987	558.7666	780.8334	947.1006	1209.9242	858.6333	567.6422	32.6596	727.5048	458.413	593.6625	461.21	968.2654	665.6548	580.0821	1383.0418	645.7456	499.2687	561.0465	591.4454	378.2125	522.715	518.206	730.2988	561.3437	452.8227	628.8385	1101.4663	1134.7846	493.1951	558.5331	184.7993	872.28	565.9062	294.6386	404.4147
PHKA2	5256	450.128	342.6605	297.4048	225.2652	438.729	403.7535	259.8144	72.9341	601.3818	498.0014	457.8999	708.1065	373.6094	288.697	322.969	114.5693	118.7171	432.9374	248.4115	203.2807	196.986	289.6312	461.954	406.4417	287.3749	257.5711	314.5394	476.6453	485.1969	128.7139	358.9671	262.2032	398.3242	315.8392	258.0832	261.989	115.777	285.568	284.6474	255.612	544.9247	329.5198	208.1503	334.6948	292.1239	322.9267	238.7655	255.7105	67.0735	210.9615	122.4257	494.7575	257.2845	467.5266	392.5988	325.638	145.2813	345.5358	354.4835	286.0795	345.7982
PHKB	5257	2819.3833	1587.9917	2109.3426	1758.193	1976.5477	1384.2081	1569.9011	1831.0472	1730.5791	1801.6719	2021.5054	1380.0619	2326.2206	1983.3585	1559.3967	1776.0314	1634.8011	1396.847	1394.629	1292.7471	1624.9574	2431.4132	1323.5632	1813.8799	2416.2737	2426.8164	1686.2168	2190.717	2466.5322	1613.5269	2288.9932	1262.8382	1915.6739	1943.2036	2026.2906	1784.6464	2144.7212	1512.802	1603.9741	1361.1046	1841.9697	1534.1196	1629.495	1653.1008	2318.5841	1665.1323	1354.4837	1551.0657	1875.1734	1257.4256	1823.6585	2201.6021	1309.6774	1329.3191	1559.9482	1452.5623	2136.063	1917.296	1286.1217	1192.0093	1184.0757
PHKG1	5260	1565.7646	589.0269	1146.0208	145.4292	1001.6391	92.3779	351.8257	201.4052	782.7223	145.1032	480.8468	831.2074	1047.3779	920.768	52.5335	411.5397	515.6375	177.2476	61.4474	291.6197	711.8991	815.5823	12.6437	720.8198	518.9089	246.4022	333.4625	1196.2748	832.7046	519.3807	1879.4992	513.5284	187.9266	671.9847	675.4302	692.4538	200.2372	103.1374	170.5533	132.2587	942.3667	328.1382	274.044	230.6202	540.8063	293.0572	316.3915	46.1812	624.8897	457.2457	413.7243	1378.2822	2067.4487	672.9968	304.6014	354.3018	814.5665	1079.0399	379.2776	320.7249	111.9432
PHKG2	5261	438.0113	424.0856	365.7439	388.0285	406.5061	415.1529	349.8084	365.6741	233.2616	402.7916	389.7849	503.2817	386.9801	516.4233	316.8954	348.6713	520.9533	244.738	598.0883	414.8816	457.211	444.6747	845.977	436.8908	368.0074	303.2643	407.5308	338.8954	473.3749	322.8821	497.1309	530.6461	399.4111	464.582	359.9426	420.3204	437.9597	425.1713	408.9968	344.3367	662.8379	433.0244	377.0156	410.8527	534.4149	438.0514	513.6506	405.8615	591.0982	732.6144	497.1075	694.259	663.9296	628.5317	334.4135	468.6413	420.6903	416.137	274.0811	439.3492	819.4718
PHLDA1	22822	2783.7214	1420.6349	7235.2941	15010.8338	7915.7735	10837.4258	11479.1204	7997.6581	532.0587	17984.2012	3828.293	572.6316	4911.0307	3919.7302	7466.87	8400.7859	7462.036	19508.138	968.5935	9790.3044	2609.9557	4084.9565	5159.1954	10640.3399	2697.3648	3670.4107	16707.833	2274.7866	6837.4419	11657.9305	15154.4079	9926.5599	4997.4568	8802.1698	9183.5564	8691.347	11789.3238	9929.3184	3063.3366	6210.1266	746.8009	9356.7818	14771.7087	17813.469	5321.5339	14783.6594	8505.4494	11158.5258	5753.1207	4914.2124	13753.84	3769.4704	3889.1496	4738.7679	21885.9365	6108.1335	7063.321	3683.9154	15354.5627	8152.3993	8567.9937
PHLDA2	7262	0.4196	2.4155	2.0761	3.2607	2.5218	2.5559	1.6139	0.6691	0.3703	6.4422	1.0081	1.9814	11.5732	1.7243	2.0336	6.2041	2.4807	0.3409	7.7378	1.879	11.9332	1.6577	9.1954	9.6643	2.2191	4.563	1.5495	3.2712	1.7545	5.5974	2.0866	0.5522	0	0.6382	0.478	2.2868	0.949	2.1637	4.9676	5.1047	2.086	0.8425	0.4102	1.4535	0.9833	1.5343	1.7266	3.1083	3.0261	18.4627	3.5907	1.3351	2.346	5.095	8.1011	7.5223	2.1741	1.4956	0.9506	7.1394	28.38
PHLDA3	23612	327.6694	840.9248	215.5709	157.4939	741.3945	723.6878	401.856	470.3914	253.2555	1021.5507	1308.8038	592.9412	1895.1175	377.6184	667.0056	173.7152	272.1715	371.879	851.1607	874.4833	644.3914	270.6175	2258.046	200.9498	869.9029	285.7143	493.9955	277.0699	88.7797	317.2847	1231.0902	969.0779	383.8844	303.127	282.5048	344.3974	667.1412	623.8731	643.5767	854.3449	956.4475	799.0733	472.1925	401.6473	470.5015	918.2969	2403.3668	724.2451	332.871	1273.1385	258.9268	372.4967	848.6804	1975.9148	631.8859	1279.9248	119.576	321.9173	425.8555	1325.7363	2672.0536
PHLDB1	23187	2224.8794	2761.2146	3733.218	3466.8227	3172.3616	3500.1369	5882.5903	2696.554	2235.2388	12027.6095	5069.2204	4861.9195	4713.2007	4566.337	7633.6214	2819.5636	3948.2591	7109.3311	2306.782	2762.1195	2483.464	2647.327	3685.0575	3839.3735	6861.2113	3408.2134	6167.1961	1762.8452	3603.1231	3035.858	2931.1424	5557.1507	4043.9031	3918.9534	3867.1128	3403.7259	3165.3618	4370.357	3097.0057	2545.8642	3227.0976	3424.5998	3632.7236	6459.3023	3252.2124	7686.9965	7216.1433	3749.1119	2273.1055	9294.9716	4436.0662	3997.7748	4157.7713	6383.9741	4227.803	2267.9831	2764.7432	2813.1309	3865.6527	1855.1521	3043.3583
PHLDB2	90102	51.1852	67.6329	32.872	65.867	46.9046	155.5454	77.8697	100.7026	158.4698	95.7129	55.1075	47.0588	82.0976	72.851	118.9629	349.0849	177.5494	81.1248	70.5508	57.1214	81.1456	66.3075	143.1034	57.9855	113.9159	121.0951	77.7872	81.7798	166.6813	114.0104	65.7277	77.3054	47.1155	84.2374	91.7782	64.4888	95.3737	94.4825	142.9557	43.1581	54.7584	97.3041	65.6393	61.531	96.8535	96.2792	74.6736	58.6146	80.696	62.066	138.4401	57.4099	43.9883	55.5813	123.1367	60.9309	68.4845	38.5104	58.3016	62.0581	61.0958
LOC654204	653583	75.0996	164.2512	55.3633	63.2584	102.3831	125.9699	67.7829	34.7942	79.9754	37.733	83.6694	120.8669	81.736	115.5271	70.8355	111.6741	116.9487	41.2441	41.4201	53.7392	108.7624	154.9938	31.0345	53.32	68.4235	138.2941	48.6558	66.7323	121.0633	113.4212	162.2327	101.0491	97.9789	125.7179	136.2333	57.1709	74.4958	68.1572	94.9358	84.924	79.7909	67.818	31.1787	53.7791	100.7866	71.73	65.1775	73.2682	181.566	83.2784	110.1137	135.7365	143.695	123.2052	69.3454	64.6921	96.7479	122.6352	32.3194	142.2393	189.1998
PHLPP1	23239	4298.3008	3209.4548	4777.5087	6887.669	5852.4776	6160.4747	5666.3304	6399.1301	3173.8392	3702.1244	2931.7876	5560.8669	3473.0561	3968.8724	4009.151	4342.0536	5215.5577	7497.5714	2719.1625	5037.5799	3787.9304	5382.097	3487.3563	4487.5448	5143.9667	4546.5075	5183.8537	2029.1201	6172.4713	5312.5306	3869.0662	4336.8305	4323.3838	3866.6241	4969.8853	4713.1679	5374.6145	4747.5658	5637.0912	3173.745	2305.5912	4903.1171	3355.8079	5404.0698	4419.3707	5016.8776	4249.9191	3207.3712	5164.5442	5626.7929	5426.2916	5604.3614	4500.2933	5252.8949	4488.9825	6002.4448	4049.6422	4912.1364	5606.7807	2313.1736	1767.836
PHLPP2	23035	410.2832	590.7177	536.3633	543.3116	393.3325	793.6906	585.8786	1099.2037	835.6875	769.6909	609.1398	646.2167	345.1103	458.6727	245.7211	430.5946	460.2747	1077.8151	1282.6582	772.2322	835.1449	345.8019	212.2701	621.6213	546.2339	409.4103	677.8275	1016.4737	701.1352	671.9896	661.4815	463.4898	647.3564	704.6331	578.4465	550.1394	619.8719	826.8698	692.4796	684.418	447.0062	587.5105	637.2876	804.7093	349.6313	601.6801	420.0583	820.6261	420.0328	572.327	662.3698	455.0022	410.8387	529.2682	497.6539	608.158	325.7288	642.9971	839.6071	366.615	326.7284
PHOSPHO1	162466	1.2587	28.2954	7.6125	5.5433	3.5305	11.319	14.9284	3.011	15.5508	7.3625	19.8253	7.4303	14.1049	15.5186	24.7416	3.3089	23.0354	3.0677	30.041	12.4014	77.3952	9.5317	21.2644	16.6625	17.3833	5.265	15.4955	36.3102	5.2636	27.3978	5.2165	28.7134	20.3453	22.3357	8.1262	8.2326	18.0308	17.3098	16.5586	77.963	20.8604	8.8458	6.9742	8.2364	17.2075	6.5209	11.2226	14.2096	21.6871	26.3191	28.3264	5.7855	22.8739	30.5697	4.8607	7.5223	18.4799	6.73	3.8023	4.3935	7.8833
PHOSPHO2	493911	26.2219	28.2747	28.3702	23.4447	17.6523	46.9083	27.2907	48.17	44.0457	38.3128	38.3972	32.6935	55.6166	33.1666	19.2239	11.3494	25.392	51.3677	19.3218	34.9192	19.3556	22.6855	74.7126	25.7936	41.7494	15.3352	34.9547	99.8826	43.3477	14.9068	25.8946	20.9829	43.523	25.0032	28.7189	18.935	39.796	26.6282	27.7301	39.1532	33.8981	33.2182	55.2806	42.5	28.2793	23.9509	44.3984	44.0586	31.7892	24.63	21.5679	27.2319	9.6188	26.7485	29.9449	36.5021	21.0381	23.8727	42.7376	66.2539	89.0816
FEOM2	401	2.0978	0	0.346	0.3261	0.5044	0	0	0.3346	0	0	0	0	0.7233	0.4311	1.0168	1.6544	0.3544	1.3634	0	0	0	0	0	0	1.1096	2.808	0	0	0.3509	7.365	1.0433	0.5522	0	0	0	0.4574	0.4745	1.0819	0.552	0	1.5645	0	0	0.4845	0.9833	0.3836	0	0.444	4.5392	1.9641	0.399	0.445	0.5865	1.3895	0.324	0	2.1741	0	0	0	0.3942
PHOX2B	8929	0	0	0	0	0	0	0	0	0.7405	4.2948	0	0	0	0	0	0	0	0.3409	0	0.3758	0	0	0	0	0	0	0	0.9814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.969	0	0.3836	2.1582	0	0.5044	0.3928	0	0.445	0	0	0.324	0	0	0	0	0.2746	0
PHPT1	29085	1525.0682	1151.8288	1133.564	1128.2173	1443.9541	1238.8864	868.6706	1763.466	1339.9585	1192.7295	1416.6667	1052.6316	970.7052	1303.9903	1115.0652	823.9065	1065.2964	785.343	1205.2799	1665.9151	1008.1827	1508.0812	4747.7011	1056.0693	951.6412	1333.4503	1107.3061	1282.9613	837.2664	988.9738	1085.5503	2290.9994	718.5116	838.545	804.0153	1377.5897	826.0973	877.0285	1309.7834	1236.2709	1579.1292	1882.8981	1101.5091	822.1899	1517.2075	1054.8523	2505.2336	1029.7513	2172.2355	1274.7098	1316.9759	1303.5158	1592.9619	1416.8597	931.3027	2295.4396	2361.0834	1530.3223	1376.4259	2327.4525	5012.2192
PHRF1	57661	948.1854	1079.7101	1085.8131	804.4255	943.6389	1475.1255	1208.3922	1096.6879	1098.1809	1755.0426	978.1586	1317.1517	976.1302	1027.6737	940.1796	777.9961	1024.8959	2012.1006	840.2367	1558.8125	957.3815	1083.2988	532.1839	700.4915	1035.9686	720.2527	1205.5474	1104.6814	1265.0232	1371.0707	1443.9228	1446.7145	1456.2977	1329.2916	1387.6673	1047.3707	1084.6975	1460.1515	1184.4901	1499.8602	1045.6255	1408.1719	1243.454	1351.2597	891.8387	1355.1975	1520.2331	1215.8082	956.2476	2318.8326	1154.997	1709.8353	1584.7507	1537.2858	1531.1082	1074.5651	663.4659	1131.3841	1589.9873	1430.0817	932.5976
PHTF1	10745	187.9589	597.6536	157.0934	170.5369	70.1047	63.8978	154.5289	85.6474	178.0934	121.1749	371.9758	194.6749	329.8373	153.8924	152.8554	253.5415	167.2721	92.7141	346.8366	86.8095	216.8428	197.6792	73.5632	296.9258	202.6815	138.9961	116.5259	128.8849	231.5993	176.7603	220.1356	76.7532	237.1838	195.2776	230.8795	198.9547	257.1767	86.5489	114.8061	166.5996	334.8088	89.3008	97.2282	117.2481	187.3156	98.9643	94.529	196.27	169.966	136.7023	270.4967	204.7174	136.0704	220.4724	258.5872	50.7757	209.8016	143.5729	95.6907	166.1289	119.4324
PHTF2	57157	153.1361	293.9959	328.7197	527.2623	167.4442	565.2214	369.5784	677.1495	368.4053	755.5794	356.1828	336.8421	428.5714	284.507	411.4557	342.8808	357.9339	501.0652	321.8025	379.9324	326.969	290.9242	466.6667	434.8913	341.7476	463.3205	382.738	330.0632	354.0661	401.5405	558.1638	349.5306	416.0086	435.2265	424.4742	631.1666	390.9846	497.656	457.5686	450.6078	309.7763	515.5855	635.4702	603.1977	418.8791	644.0353	456.2426	578.5968	392.3843	307.1874	460.004	196.2617	161.2903	220.4724	550.8749	349.7884	330.4647	235.9231	375.4753	743.0494	472.6054
PHYHD1	254295	803.0208	510.6901	135.2941	155.2114	454.9237	189.864	343.7523	173.2921	630.5469	157.374	321.5726	1027.8588	247.0163	1547.9766	195.899	105.47	1068.8403	144.1841	216.6591	540.7741	314.3539	559.051	254.5977	952.4219	245.5848	175.4967	599.6746	261.6921	410.9027	167.9164	485.133	544.4506	343.7291	1108.4876	440.7075	294.5444	257.6418	174.1796	328.4118	478.4517	1553.0538	184.92	450.0393	207.8488	182.8909	431.5305	484.7308	79.4849	279.4099	623.4058	225.015	956.3863	889.7361	914.7754	142.2553	587.118	159.0724	661.0334	436.3118	61.2343	94.2058
PHYHIPL	84457	9250.0231	2024.2823	7489.474	4823.7552	14186.5944	10902.3606	6374.6863	13855.624	3113.6132	17240.0399	2986.9355	2620.9684	2188.1808	6258.9207	4248.6019	5097.1564	11257.9392	9838.6025	4460.751	8064.4081	5380.5932	6656.8877	7307.2126	8784.8005	5706.7591	3758.1783	8242.8357	9473.9924	11377.2822	8203.3892	7511.3615	8139.0889	4168.8235	6256.8985	9730.8317	7101.8362	7827.2645	14549.4086	9986.582	7545.3642	4809.3819	13608.9596	12048.0767	9422.2238	6093.884	7202.5508	8038.5108	4466.6341	7505.7521	6722.5522	7004.987	7083.2532	6510.9677	3965.3682	2277.103	10748.5548	6231.7203	7043.2476	9607.4747	7400.5712	5131.7935
DYRK1AIP3	9796	226.9771	2272.6018	1477.5087	277.1632	919.4301	1347.6951	1385.112	461.6929	1126.3204	468.1341	3318.5484	10.8978	426.0398	235.3649	351.1269	46.7377	578.3645	671.4955	18834.3195	3210.4472	7862.598	402.4036	1321.8391	1447.6381	3674.1563	1366.0934	3034.6324	2894.3503	170.5413	2382.7288	1364.6322	1789.0668	2031.3211	2752.3931	174.9522	2151.9122	3128.8256	1379.3725	1579.1362	6602.2621	3127.4894	944.8189	935.3597	1611.4341	331.3668	528.5769	817.5245	4985.3464	2025.974	671.7269	2427.688	336.4486	1330.7918	6385.3636	690.5379	599.906	310.173	2937.2616	442.9658	572.5269	1546.7087
PHYH	5264	425.8443	495.1691	350.173	308.7924	687.9334	152.9895	238.0472	672.1311	550.2012	119.9478	536.2903	634.5511	496.2025	437.9683	324.0129	739.5306	911.1367	188.8368	377.7879	258.9252	486.5326	467.0535	242.5287	448.5545	563.6616	1177.9572	282.3274	226.6936	433.0204	460.7552	249.3479	296.5213	232.3651	352.9036	252.3901	351.2579	355.3974	177.4252	369.8082	361.5071	546.5414	264.5324	121.8429	211.7248	794.9853	251.6302	433.3657	245.5595	1092.9265	120.2038	321.165	714.2857	398.2405	541.4544	228.127	505.8768	452.2149	400.0598	226.5526	697.1923	964.1309
PI15	51050	31.8859	17.9434	10.3806	8.4779	2.5218	8.398	8.8763	4.0147	151.0647	2.7609	57.1237	59.9381	95.1175	15.0875	96.2549	47.9785	6.379	4.772	24.579	2.6306	11.5922	10.775	17.8161	10.3308	42.9034	39.312	1.5495	12.7576	181.7703	30.3439	65.2061	8.8349	49.2571	15.3159	15.2964	42.9925	18.9798	5.0487	10.4871	23.6673	16.6883	51.3901	19.2815	1.938	37.8564	12.2746	14.2441	2.6643	10.087	23.5694	13.5647	8.9008	7.0381	17.1376	16.8503	0.7522	27.9011	38.1365	2.8517	53.8203	1.1825
PI16	221476	863.0166	571.4286	46.0208	121.6257	1105.5352	54.4044	506.7581	8.364	2529.963	76.693	249.664	202.1053	2011.2116	2004.481	518.2173	168.3383	2549.1273	77.3754	68.7301	77.0387	275.1449	544.9648	165.5172	162.2928	2019.0476	188.8382	91.4233	315.0158	2433.1959	301.0817	208.6594	244.0641	101.7267	1265.4754	237.0937	154.5901	507.2361	2.885	90.5202	68.6817	1142.6262	156.2763	64.8188	16.4729	773.353	380.1304	452.3578	37.3002	1252.3011	172.0564	150.4089	1435.247	3906.7449	552.5706	22.6831	236.5773	792.1007	689.8228	27.2497	14.5534	17.3433
