Composite.Element.REF	P01_Pri	P01_Rec	P02_Pri	P02_Rec	P04_Pri	P04_Rec1	P04_Rec2	P04_Rec3	P05_Pri	P05_Rec	P06_Pri	P06_Rec	P07_Pri	P07_Rec	P08_Pri	P08_Rec	P09_Pri	P09_Rec	P10_Pri	P10_Rec	P11_Pri	P11_Rec	P12_Pri	P12_Rec	P13_Pri	P13_Rec	P15_Pri	P15_Rec	P16_Pri	P16_Rec	P17_Pri_A	P17_Pri_B	P17_Pri_C	P17_Rec1_A	P17_Rec1_B	P17_Rec1_C	P17_Rec1_D	P18_Pri_A	P18_Pri_B	P18_Pri_C	P18_Pri_D	P18_Rec	P21_Pri	P21_Rec	P24_Pri	P24_Rec1	P24_Rec2	P25_Pri	P25_Rec	P26_Pri_A	P26_Pri_B	P26_Rec1_A	P26_Rec1_B	P27_Pri_A	P27_Pri_B	P27_Rec1_A	P27_Rec1_B	P28_Pri	P28_Rec	P29_Pri	P29_Rec
SMAD1|Smad1	0.284491177	0.1880448595	-0.25490763	0.278623772	0.1212993395	-0.1979316435	0.306245377	-0.221666344	0.3869351245	0.2133368735	0.366013019	-0.0340130590000001	0.374670061500001	0.333013438	-0.4490597425	0.1374228005	-0.526238793	-0.1664027895	0.00889420200000003	-0.22208763	-0.00645585300000001	-0.2324523855	-0.265889939	0.642224626	0.1629073515	-0.1199578625	0.473069038	-0.0883162055	-0.329353668	0.361481209	0.3734860955	-0.1003801945	0.3839921075	0.422787027	-0.3121616275	0.206152056	-0.119866647	-0.154032589	0.03800074	0.051996409	-0.0841254419999999	-0.00266081099999999	-0.117842331	0.0803292870000001	-0.013665693	-0.127639825	-0.056173289	0.03315584	-0.126208165	0.034325183	0.4642362205	0.0084338115	0.4005877695	0.080746575	0.078900345	0.11937952	0.211345825	-0.052898124	0.245089574	-0.0990939060000002	0.8750474615
SMAD3|Smad3	0.0251105634999997	-0.0315049110000002	-0.0211029535	-0.2068543315	-0.150730758	-0.201285968	-0.2546241705	-0.0804987135	-0.242086202	0.154285321	0.4030730745	0.3830655255	0.136878072000001	-0.0592729905000001	0.179080862	-0.149732628	0.1520752415	-0.200255684	-0.0792309355	-0.0964299295	-0.0825967795000001	0.151212743	-0.0110170395	-0.0538664995000001	-0.485842087	0.026087985	0.3903391005	-0.343432171	0.1770877365	-0.2543987375	-0.0706463960000001	0.122017706	-0.152752822	0.5028644505	0.098763671	0.0694627939999997	0.202385981	-0.314793867	0.0933722629999999	0.115245399	-0.167079259	0.335054369	-0.146214698	0.077099135	0.197701111	-0.00897983000000002	-0.129962475	-0.289180147	-0.035312546	0.161026265	0.110959342	-0.231161118	-0.064129817	-0.2277306055	-0.2028131185	0.0903204339999999	0.298314715	-0.132867876	0.157038821	-0.138181356	-0.0184394890000001
SMAD4|Smad4	0.0738981765000002	-0.0601173680000002	0.1273175565	0.3502858855	-0.022701028	0.265537284	0.0713660295	0.0309853375	0.155728593	-0.0949752340000001	-0.0871966355	-0.1814036195	-0.084431362999999	0.2663515695	-0.0223706	0	-0.0422626114999999	-0.10141519	-0.1071093405	0.1381893695	-0.1144262795	0.022389328	-0.0298655135	0.2924297785	-0.00560348600000005	0.060317806	-0.0620776174999999	0.20686903	-0.0669567485	0.0647525955	0.184023392	0.0711595760000001	0.144936741	-0.0860644594999997	0.038229905	0.685743458	-0.065569863	0.259807523	0.00551719799999999	0.059409092	0.03743895	-0.106792078	-0.00145862000000002	-0.012374676	-0.049694526	-0.147019625	0.131293499	0.029111566	0.051802031	-0.122209363	0.0899894080000001	0.12350843	-0.00457790300000005	0.1998297785	0.1735649055	-0.134239916	-0.082319849	0.023221828	-0.14233593	0.0822259089999998	0.12722011
SRC|Src	0.9201150535	0.331451622	0.0634648895000001	-0.0304331424999999	0.368498728	0.449745223	0.6991096405	-0.2213726035	0.983752254	-0.175081071	-0.1423385105	-0.5935164135	-0.191201937999999	0.5813557915	-1.222609058	-0.212101437	-0.4942462345	-0.315390971	-0.1573381755	0.2353436865	-0.1674780295	-0.23539618	-0.0684103885	0.1060561105	0.0537546259999999	-0.254799392	0.3574133655	0.451699055	-0.2517488965	0.3853984105	0.85477003	0.612297417	0.290407497	0.0066044565000003	-0.144108732	0.409645169	-0.094762792	0.023692179	0.146150687	0.135211017	-0.015937356	0.038606583	-0.11823502	0.189624549	-0.076368594	0.186614885	0.067031945	-0.091366645	-0.120592577	-0.199477509	0.892902298	1.176676488	0.688049484	0.0823311005	0.5631029465	-0.030649512	0.105073439	-0.101575653	-0.061544483	-0.00961742300000021	0.5961478
SRC|Src_pY416	1.5853720155	-0.27291271	0.1363263395	0.4468338945	0.0239886899999999	0.208731869	1.8057642965	0.6181433965	-0.0419034830000001	-0.507408657	1.8366264095	0.1834011255	0.379852595000001	0.1655193475	0.892552771	-0.110139652	-0.5172779665	0.270613424	0.0186101874999999	1.3233564745	0.5828379815	-0.00946081900000006	-0.1210900185	-0.0116978845000001	0.125782246	-0.158068156	-0.6580963095	-0.118543098	0.4309344975	0.8169664495	0.143267608	-0.205421206	-0.0625806419999999	-0.4659039265	-0.0449296410000001	0.192906137	0.312540313	0.51761418	-0.126355648	0.081073067	0.435218157	0.056602661	0.448474968	0.255496241	0.0272930610000001	0.328857054	0.405151131	0.514752204	0.317782986	-0.271817307	-0.805395024	-0.261349528000001	0.256009908	0.4259631895	-0.7606553115	0.063978938	0.295018199	0.420025934	-0.14605859	0.401173671	-0.0415160850000001
SRC|Src_pY527	0.5505767585	0.316620248	0.3554587765	0.1353411065	0.186372222	0.151585826	0.1008298325	-0.6666202145	-0.22763043	-0.50777797	-0.00989433349999996	0.5062120235	-0.154082872999999	-0.0745248405	0.613517736	-0.465094568	-0.8214236245	-0.0156971040000002	0.0396493705	0.1898411575	0.7873770965	-0.000196482999999914	-0.3150650955	-0.2491218045	-0.349813805	-0.442789825	-1.1188886605	0.101529011	0.4006824995	0.8236590385	0.330462928	-0.0332899839999999	0.569488798	-0.8096192775	-0.046771564	0.306178485	-0.208574541	0.112517281	-0.138251333	0.200919484	0.402665668	0.270319683	0.026466957	-0.185138398	0.350518169	0.228087935	0.010746341	0.639542436	0.403001289	-0.551590098	-0.627916537	0.405565893	-0.36385446	0.9052054765	-0.3011029395	-0.472825518	0.47973836	0.289925149	-0.060596749	0.436039505	-0.609645107
STMN1|Stathmin	-0.00993225350000015	-0.104463496	-0.0435302685	0.0709779885	-0.149372759	0.025821587	-0.3127249005	0.1746374835	-0.319491255	-0.343176701	0.0120093925	0.0316535114999998	-0.300516410999999	-0.2164042665	0.942283138	-0.0349110400000001	0.1562647055	-0.113209536	0.0396209705	-0.0747476115	-0.1048499395	0	-0.0897996125000001	-0.0352825225000001	-0.12924298	0.0768928139999999	-0.0254517424999999	-0.103696474	0.0467168325	-0.1506004945	0.0326182679999999	-0.00413800699999994	-0.129257885	-0.4084007045	-0.022239188	0.505861006	0.156244198	-0.032073924	-0.093170862	-0.121991923	-0.01845348	-0.024497902	-0.095578356	0.10268972	-0.116328129	0.370516038	0.108303416	0	-0.000336842999999948	-0.187686684	0.183287682	-0.0112507290000003	0.149851794	0.0159360205	-0.2221641445	0.435831653	-0.0152396359999999	-0.138269532	0.008972995	-0.138068036	-0.0612357100000002
SYK|Syk	0.54540844	0.6637253065	0.379308384	-0.114910855	-0.6408643615	0.4066982975	-0.73436202	0.0132304599999999	0.3869875605	0.7964238335	-0.057142299	0.675526764	0.220103850500001	-0.454222772	-1.4087460775	-0.2918034415	-0.925578369	0.8590917135	0.505542206	0.519208798	0.746099274	-0.1275683515	-0.544909127	-0.783920891	0.0506269275	-0.1164852785	0.81628988	-0.0447218495000001	-0.16909054	0.543177839	-0.0880700105000001	0.2559622305	0.6979324865	-0.435144865	-0.9769776455	1.112317835	-0.535553176	-0.077341468	0.084533056	-0.488598155	0.25575327	-0.142127479	0.146269475	-0.401997097	0.104884307	-0.103899774	-0.160503073	-0.0604575	0.64567491	0.300713625	0.0641283215	-0.215011488500001	1.0085277935	0.337291798	-0.122552717	0.695890834	0.408119335	-0.422542501	0.775280106	-0.246383479	0.4099925045
WWTR1|TAZ	0.0168718884999999	-0.119246453	-0.1532018095	-0.0433585875	0.084885572	-0.054995857	-0.1013365665	0.0956298325	0.424271245	0.0505319829999999	0.9829695215	0.1052385645	0.355824605000001	-0.1004867025	-0.00787681200000001	-0.0303825200000001	-0.0528920275	0.692054457	-0.0351757465	-0.1489349865	0.0296607164999999	-0.218050579	-0.0280901555	0.1143330095	-0.070313777	0.00251602299999992	-0.1296258505	-0.0449580200000001	0.00134279049999997	-0.1237336235	-0.10760394	0.0340948720000001	0.0613732180000001	-0.0296519334999998	0.056851687	0.0505792359999997	0.00210313800000006	0.063335404	-0.079251595	-0.097598426	-0.0187649579999999	0.00826187900000003	-0.0597123459999999	-0.222919076	-0.153988108	-0.0573746319999999	-0.121620541	-0.0510888709999999	-0.0477646059999999	-0.042927826	-0.04911563	-0.0813522530000004	0.0345010879999999	-0.1609540805	-0.1826497345	0.07605632	0.0920463460000001	-0.080188662	0.033196952	0.00920708899999984	0.0956007699999999
TFRC|TFRC	-0.0851371330000004	-0.3453004815	-0.0348270559999999	-0.611496789	0.3735687655	-0.6746651235	0.444690605	-1.263789256	0.3498837525	0.4561109975	3.113427666	1.013558307	1.1476918085	-0.509118991	0.9053811325	0.4560432615	1.016393913	0.4293123315	0.786609014	-0.220544708	0.155638519	0.0859886295000001	0.347513162	-0.591600419	-0.3287529725	-0.3348221765	0.0578316980000001	-0.0551209854999999	-0.0150141709999999	-0.775414745	-0.5945260355	-0.00578242149999986	-0.4187478585	0.810266684	-0.2101926545	-0.440700665	0.281995613	0.297890452	-0.083281841	-0.05825579	0.094172944	-0.167631932	-0.067147456	-0.255532182	-0.09759043	0.491400765	0.272034508	-0.073073157	0	0.173757954	0.0678340595000001	-0.1190339185	-0.3398577145	-0.21149633	0.119711969	-0.345449754	-0.162795973	0.094628826	-0.306507275	0.00694031399999978	1.6383655345
C12ORF5|TIGAR	0.3539036845	0.358362956	0.3046316825	0.0725391975	-0.175983096	0.0554903900000001	-0.2961509685	0.1916289295	-0.258565119	0.755782329	0.6306978195	0.7674200615	0.185263296000001	-0.4349084255	0.3478235	-0.03160213	-0.0718803275	0.366710537	-0.1615752245	-0.1385663535	-0.1828841265	0.325594581	-0.1638044975	-0.1508630205	-0.265018027	-0.075705775	1.3442218395	-0.333837818	0.2065444135	-0.3232105295	-0.116028713	0.0109648480000001	-0.245868235	0.0392428875000003	0.057327016	0.174737906	-0.00338819299999998	-0.131092925	0	-0.084254455	-0.119083005	-0.155379133	-0.0837768749999999	0.0574468580000001	0.071173045	0.384654531	0.09850283	0.036363084	0.125608305	0.061063955	-0.266324735	-0.407369921	0.403868826	-0.0761587975	-0.3018835115	0.368792377	-0.0314377849999999	-0.121348925	0.13595875	-0.0442008300000002	0.263810029
TSC1|TSC1	-0.2030654635	0.283196147	0.00764665050000002	0.0460408615000001	-0.056418414	-0.259576058	-0.4363322605	-0.2908164685	0.0134380829999999	-0.227408235	-0.7883666615	-0.0815476385000002	-0.504693959999999	-0.0969471105000002	0.776838077	-0.356057495	0.8085755675	-0.229736751	0.2206336965	-0.2664495305	0.2654701805	-0.115914922	0.2109129745	-0.1362061295	-0.225859254	-0.136274682	0.7261842465	-0.393121423	0.7124620535	-0.0546833955	-0.178944968	0.338610412	0.464568679	-0.0319481804999997	-0.254624957	0.282709605	0.420883498	-0.459968709	-0.125475884	0.18122741	-0.279662421	0.00603927299999996	-0.095421593	0.183662379	0.225005696	0.031657289	0.260634692	-0.166519683	-0.166211555	0.446044992	0.204586316	-0.218772236	0.107786128	0.3612921385	-0.1601907855	-0.102354719	-0.120323019	-0.335355437	0.318691718	-0.151955482	0.109647581
TTF1|TTF1	0.0620049214999998	-0.186745301	-0.1350346025	-0.1556019515	0.287693548	-0.0828309589999999	-0.0823389284999999	-0.2823158645	-0.385353511	-0.195830147	0.3577832145	-0.0644518205000001	0.348575324000001	-0.1804090185	-0.0455504249999999	0.102580674	0.2392282965	0.175977115	-0.1539312845	-0.1313436685	-0.1668199335	0.0377973670000001	0.0216904555	-0.3213965175	0.00608262199999998	-0.039058079	-0.1134055425	-0.0726922330000001	-0.0812843324999999	-0.2968835595	-0.258972351	-0.13254421	-0.245646159	0.1922413505	0.204855905	-0.0195605900000002	0.00428564399999998	0.194495876	-0.060424165	-0.087043929	0.10731366	-0.083643979	0.00280871900000007	-0.0511431649999999	0.0115504710000001	0.0686092560000001	0.11562871	0.0788504220000001	-0.0663568099999999	-0.210164186	-0.394516353	-0.356415045	-0.306203157	-0.1229947965	-0.2177434925	0.0753537219999999	-0.047004937	0.184264147	-0.0823542309999999	0.0207398629999999	-0.191000198
TGM2|Transglutaminase	-0.149310022	-0.1218833305	-0.063352659	0.0331542950000001	-0.1551240065	-0.1616442355	-0.0506766949999999	-0.2291731	0.1055180855	0.3950883715	0.236721737	0.0156903299999999	0.377212403500001	-0.115697389	0.0411586745000001	-0.1909175355	0.00658726000000009	-0.1405272905	0.047846585	-0.197578244	-0.0832963770000001	-0.0524378055	-0.072505596	0.141142946	-0.1247353015	-0.1298893135	-0.0493957839999999	-0.1836618415	-0.057620632	-0.108895487	-0.0806291225000001	0.0110338445000001	0.0191055725000001	-0.0375349289999999	-0.0149556275	0.755340344	0.022845299	0.014175352	0.135388266	-0.104614815	-0.090974636	-0.081500155	0.026071663	0.133421164	-0.098465972	0.427892877	0.060811622	0.096532478	0.104435563	0.108383064	-0.0950162274999999	0.1411559235	-0.1881919545	-0.0394216120000001	-0.177827323	0.119727777	-0.0477002219999999	-0.0713456	-0.053985212	0.0050741089999998	-0.0954542615000001
TSC2|Tuberin	-0.3699567365	-0.116129677	0.0846365914999995	-0.1241884355	0.0951164849999996	-0.714605476	-0.1947027715	0.1211433625	0.147519549	-0.0771020800000006	-1.0636236965	-0.304653765500001	-0.395043475999999	-0.00700654450000054	0.376337356	-0.306744399	0.6039517155	-0.36456445	0.0648633184999998	-0.1230493905	0.0214250404999995	0.27295739	0.2373687595	-0.4331804525	-0.367982596	-0.304237555	0.3356256205	-0.423781728	0.4312452605	-0.2150773335	-0.440449662	0.353996845	0.140122737	0.2124570905	-0.271016107	-0.218591909	0.341258471	-0.649889968	0.0909539599999999	0.186803729	-0.328993035	0.128081389	-0.0853092540000001	0.27641213	0.233988269	-0.173269638	0.033741082	-0.325851337	-0.371785441	0.102874623	0.235472967	-0.0704891840000004	0.0514424809999998	0.0105386224999995	0.0236474964999995	-0.284416131	0.0315431780000001	-0.317653029	0.360570037	-0.122072215	-0.169471164000001
TSC2|Tuberin_pT1462	-0.3330889275	-0.0616255900000002	0.2311431005	-0.1337496765	0.186575179	-0.495894194	0.4429017685	0.4932242155	0.504966742	-0.52598746	-0.9502240875	-0.5650365815	-0.069299287999999	0.2024501845	-0.550337583	-0.049083266	0.0324676475000001	0.0897020869999998	0.3002330445	0.2203021815	0.4449435545	0.390260155	-0.0968698305	0.2691539695	0.236582823	0.189226824	-0.6383909295	-0.089695882	0.1946295515	0.3879022245	-0.137342806	-0.0316082959999999	0.264647492	0.0358652115000002	-0.163252762	-0.12829888	-0.143979977	0.09512338	0.175415069	0.366938375	0.242948653	0.108262549	0.079176636	-0.234662578	0.357548306	-0.386017142	0.0994952649999999	0.000193642999999966	0.123518156	-0.0464770760000001	-0.0321504729999999	-0.046216137	0.114058845	-0.5948510945	-0.5870530625	-0.474291517	0.065287793	0.196715315	0.392370571	0.231176725	-0.00227247900000008
KDR|VEGFR2	-0.3345541935	-0.428208184	0.4601627555	0.2213793635	-0.309380814	0.489406568	0.4021526525	0.1590844875	0.090579818	-0.129535681	0.3957144795	2.5485059615	0.547113593000001	-0.2132734665	-1.057472761	-0.116086957	-0.6872887175	0.270808866	0.3577436415	-0.2360140345	0.3248120445	0.0804343789999999	0.0247684804999999	-0.2262025205	0.42811166	0.0876837499999998	-0.3188603025	0.102859472	-0.2668493805	0.1115437475	0.409566911	-0.334191665	0.906273105	0.0772342925000002	-0.064492938	-0.386061142	-0.229125205	-0.032375066	-0.975688083	-0.148852071	0.152071534	-0.016515078	-0.090522384	-0.480214089	-0.059086985	-0.937907397	-0.529512123	0.112345951	0.281255806	-0.090290414	0.143783563	-0.278449475000001	0.148712438	0.3554234625	-0.0311138805	0.29721465	-0.0426377129999999	-0.133356636	0.434306397	-0.0744890870000002	0.0488238109999999
VHL|VHL	0.2966721575	-0.26680879	-0.0368529395	-0.1185762105	-0.283653053	-0.0284383399999999	-0.1220257125	-0.1026740305	1.518045986	-0.161243343	-0.4802555145	0.0687915815	-0.330127043999999	-0.2133935955	0.2121174	0.0448840759999999	0.2806611385	-0.415134152	0.2951795095	-0.1085261335	0.0178047354999999	1.945403447	0.7996888105	-0.2092221305	0.61520693	0.027547765	-0.3358644405	0.0680308919999999	-0.1716624925	0.1986447515	-0.0237972070000002	-0.354501549	-0.131688877	0.00647064650000018	-0.062340969	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.176417613	0.0689212639999999	-0.170421995	-0.2923384965	0.1548262485	NA	NA	NA	NA	NA	0.352597815
XBP1|XBP1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.760660339	0.265065443	0.172629741	-0.330589403	-0.355532029	0.105263524	0.934392784	0.022154958	-0.00457257899999991	-0.267632659	-0.129067526	-0.144389947	-0.273403007	-0.048659394	-0.399689118	NA	NA	NA	NA	NA	-0.568314467	0.442010671	0.00160458099999999	-0.551092443	0.157606935	NA
XPB1|XPB1	-0.0871860975000005	0.0425910149999997	0.3549884905	-0.4908799015	0.768507056	0.437691515	-0.3743505665	-0.4137808655	-0.308762442	1.395064554	-0.2259177465	1.4294675895	-0.741832242999999	-0.0589053665000002	2.999556417	0.654157982	0.0675073585	-0.0834788060000002	0.8019640555	-0.5094326655	1.2306494965	0.11670465	0.1693340375	-0.6032318675	-0.116266458	-0.478216297	-0.3822018955	0.714036574	0.5842198485	-0.1532091945	0.239165726	0.627210103	-0.164400598	-0.5417698105	1.725097206	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.84263223	-1.176382113	-0.747306021	-0.4360738815	-0.3485982575	NA	NA	NA	NA	NA	0.0341544909999998
XRCC1|XRCC1	-0.0616633095000001	-0.0507298660000003	0.0549308955	-0.1109400935	-0.100347945	-0.017998191	-0.0133951115000001	-0.00389287449999998	0.048785856	0.259673353	-0.0595919355	0.0757593204999999	0.198942155000001	0.1402414705	-0.542458499	-0.065195607	-0.0808492944999999	-0.140930754	-0.0805632195	-0.0170450205	-0.2164810195	0.546471885	0.0148913825	0.0144632944999999	0.126293831	0.208279432	0.2071612615	0.0430348839999999	-0.0423490015	0.0956726154999999	0.0623212249999999	0.151490982	0.0656260300000001	0.2991367885	-0.07397913	-0.0966458050000001	-0.126695411	0.17827372	0.012425715	0.00310884199999997	0.185829434	-0.093293665	-0.111181103	-0.128276029	-0.012464448	0.0739376859999999	0.0470013570000001	-0.00841302999999999	-0.0397596219999999	-0.127728864	0.341239281	0.0899458629999996	0.018848346	-0.1303900365	0.0689615645	-0.104438863	-0.00414773099999988	0.115965269	-0.116833275	-0.0222087270000002	0.308175735
YAP1|YAP	0.1622968135	0.0732065189999997	0.0012161275	-0.00879488149999996	-0.247108066	0.126421649	-0.2897802435	0.1639811075	0.551812538	0.392227101	0.5337376105	-0.0721274585000001	0.084504790000001	-0.2100335235	0.102999714	-0.0160969390000001	-0.1052044755	0.0945729969999998	-0.2045986735	0.1594000555	0.0405606224999999	-0.070163289	0.0929726465	-0.2005414485	0.318740026	0.171900035	0.3299587365	-0.00689728900000008	0.00154172649999995	0.0876927335	0.143081741	-0.039103402	0.282861768	-0.2727724345	-0.051487547	-0.0877320490000002	-0.030291827	-0.043140094	-0.033699252	-0.05825579	0.041042704	0.010155829	-0.00185477199999995	-0.147187042	-0.147366446	-0.0626721059999999	-0.00777254599999999	0.126256756	0.0757169640000001	0.09507995	0.05387616	0.26547633	0.182218351	0.0944553215	-0.0226667195	0.274658203	0.0548242870000001	-0.016270074	-0.075830449	0.0726686689999998	0.567471368
YAP1|YAP_pS127	0.2141481725	0.604031106	0.2313879085	-0.1206418815	0.096564159	0.272722195	-0.2405059085	-0.0100905875	0.513667449	0.166387753	1.0085502195	-0.1147682165	-0.041221616999999	-0.4801009165	0.0611833420000001	-0.0846640320000001	-0.6556534305	0.673699562	-0.2037925785	0.1945102945	0.3512123065	0.025055623	0.0957052145	-1.2687316855	0.446315418	0.365793819	-0.1375422175	0.113752828	0.2581791475	0.3798518755	0.211979887	0.0976914100000001	0.697336875	-0.3836495415	0.225309298	-0.801801941	-0.147850357	-0.13587849	0.00478287299999998	-0.073949619	0.297236761	0.246866599	0.071645026	-0.654783591	0.086036356	-0.577714649	-0.490237973	0.48268489	0.366347818	0.326754219	0.152537563	0.531681274	0.52595663	0.3228646015	0.2144481405	0.37986859	0.457020067	0.17007466	0.153586119	0.391656925	0.557703987
YBX1|YB-1	-0.469803858	0.1360872455	-0.215155678	0.0783633850000001	0.1742080155	0.0219123635	0.392143464	0.0194550330000001	0.0491942495000001	-0.1211514465	-0.118952254	-0.516423548	-0.534093246499999	-0.0690880700000001	-0.5116728685	-0.1994488515	0.297016173	0.0907418554999998	-0.367716842	0.174360674	-0.275066746	-0.3916266705	-0.180035077	0.097195925	-0.0757380035	0.3330620875	0.0859287710000002	0.3503687325	0.098100628	0.0925602870000001	0.1378141695	-0.00145168849999999	0.2410950325	0.133030307	0.1383088535	-0.464386736	0.22817819	-0.32852039	-0.180424655	-0.022750452	-0.071650919	0.124454222	-0.021384538	0.000998866000000098	-0.091347965	-0.498860039	-0.204888122	-0.261084355	-0.15942705	0.215091401	0.0681909175000002	0.0642716154999998	0.1014994995	-0.134687906	0.192660551	-0.093808103	0.122823375	-0.0602860079999999	0.126343122	-0.0166357270000002	-0.3693713595
YBX1|YB-1_pS102	-0.0343883850000002	0.1235106885	0.127961909	-0.10000313	0.0894609015	-0.0667955485	0.409934231	0.034547601	0.3140045125	-0.0292447285	0.40209458	0.303967823	0.152198882500001	-0.0631906890000001	-0.1045765395	-0.0373245375000001	-0.126954261	0.0269359134999998	-0.045371056	0.035159633	-0.0752603390000001	-0.1127914885	-0.211980302	0.01571726	-0.0855439954999999	-0.0189638205	-0.119952662	-0.1439349985	-0.032065494	0.051196074	0.0073233144999999	-0.1355196375	-0.1116531175	-0.0362670069999999	0.0772226445	-0.133408801	0.055893167	-0.057930346	-0.018122766	0.036988773	0.070654252	0.082129566	0.377865316	-0.0595797879999999	-0.028657072	-0.045093943	-0.00926747799999994	0.014358125	-0.0436719439999999	0.024430156	-0.0676319804999999	-0.1084088215	0.3939587815	-0.150759144	-0.301789874	0.1581073	0.340255791	0.0262195730000001	0.255145409	-0.0785139950000002	-0.2225306905
CTNNB1|alpha-Catenin	-0.592529338	0.3688850825	0.213871015	0.305589761	0.1123311925	0.5693067665	-0.417847459	-0.176031158	-0.0179037284999999	-0.1237961105	0.269815352	0.269900628	0.0559577455000011	-0.158387154	-0.6180979375	-0.0191175004999999	-0.78997309	0.5948094565	-0.479400724	0.00799068700000016	0.15361152	-0.1966680445	0.246068702	-0.130900436	0.3247496645	0.0104730415000001	0.114619423	0.3911526735	0.261917989	0.462253532	0.3801894985	-0.2648999765	0.6849888475	-0.328548433	0.5615161025	-0.064060842	-0.0480279180000001	0.225262123	-0.01772523	-0.585399958	0.133953569	0.00387886799999992	0.098496299	-0.166804788	0.0464040069999999	0.121722891	0.1508554	0.180910414	0.00176063999999998	-0.125572071	0.1971621005	0.6532136215	0.6534945035	0.517393232	0.392278323	-0.017047943	-0.00732432500000002	0.183551785	-0.134178222	0.10037085	-0.2038080145
CTNNB2|beta-Catenin	0.1052828105	0.526816673	-0.0825082245000001	-0.3486710785	0.273132636	-0.589883335	-0.1755555165	-1.1199999305	-0.14969996	1.117296435	0.7596097025	-0.0240574395000002	0.580710135000001	-0.5369075275	0.572440634	0.425499023	0.1484718375	0.556191042	-0.3907179995	-0.00745996649999991	0.1370959735	-0.289672985	0.1672517745	-0.2073579835	0.0298617820000002	-0.329236445	1.0803031985	-0.626843804	0.3636950625	-0.1892339915	-0.515127482	-0.382683336	0.279832694	0.2780931845	0.296465302	-0.846380168	-0.0794484870000001	-0.70002339	0.366155305	0.0369807259999999	-0.152548654	0.186870504	0.259209599	0.010069214	0.0467955960000001	-3.085086584	-0.45922094	0.172308286	0.431377375	0.220457286	-0.731814713	-0.564183071	-0.00163119500000009	0.1405649545	-0.2075925055	-0.199620701	0.267220254	-0.0045781399999999	0.179596373	0.0969538369999998	0.525604369
JUN|c-Jun_pS73	-0.578980963	-0.2125631415	0.07259278	-0.421156901	-0.1901016975	-0.1458895835	-0.225485647	0.084850239	0.6138090595	-0.3236729815	0.193975651	0.244432617	0.267646101500001	0.0434663349999999	-0.1239876835	0.0296077884999999	-0.264551216	-0.1207874655	-0.099697889	0.22281198	0.0966459249999999	0.2806221655	-0.082587737	0.287368613	0.1316964545	0.1650298515	-0.16932827	0.1494697205	-0.088341042	0.201895548	0.4109481265	-0.0476703245	0.7210354195	0.107329698	-0.0900099045	0	-0.098998744	0.056701245	-0.00426608500000004	0.050176709	0.063442976	0.079232437	-0.030203783	-0.132525429	0.024436302	-0.313515838	0.03289324	-0.012662879	0.06865373	0.013274351	0.3626971055	0.1125882935	0.1521714765	-0.36515172	-0.09831327	0.00671218299999998	-0.159202555	0.048464309	0.642261594	-0.122072215	0.1094953195
KIT|c-Kit	-1.1120346075	-0.596113232	-0.3169291735	0.2430050095	0.063365753	-0.910596618	-0.3289770395	-0.8748180525	-1.18249372	0.88173399	-0.5703997285	0.7936097525	-0.469425264999999	0.1152166395	2.08922985	1.132773437	0.4611035445	-0.459419964	-0.0583835285	-0.4556049375	-0.9733102805	0.03281478	0.8801622335	1.8259659925	-0.783247783	-0.675435881	-0.8660071765	0.91015622	0.8311747965	-0.1537127585	0.602328475	0.885467356	-0.766668947	0.5572869255	1.263165864	-0.188740127	0.141070927	0.263205879	0.46013284	0.568449152	-0.148011449	0.573104154	0.525407053	0.130262683	-0.092812851	-0.147575644	0.154873785	-0.204124604	0.993840036	0.108398714	0.0339275310000001	0.716728924	0.308500802	-0.2095642235	0.2079945525	-0.679284177	-0.228637495	-0.051435783	-0.203050803	0.292282868	-0.648176295
MET|c-Met_pY1235	-0.115275077	0.1345860085	-0.101059428	0.293394836	0.0368442335	0.2200659215	-0.128729156	0.151857468	-0.1122482625	-0.0445489035	0.12212425	-0.0872424850000001	-0.280305500499999	-0.0929378070000001	0.0956699825	-0.0101887485000001	0.00390570900000006	-0.0388327995000002	-0.032588564	-0.096958458	-0.0258544800000001	-0.1742242555	-0.140998239	0.301291479	-0.1875653975	0.00330194649999999	-0.115583546	-0.0373167225	-0.031519543	-0.165057383	-0.0644404525000001	0.0518601585000001	0.00117004650000013	-0.250043722	0.0341484995	0.216681425	0.0863270250000001	-0.017296421	-0.00867035099999998	-0.090474461	0.0305309620000001	0.082233845	-0.010992509	0.055391066	-0.071854988	0.263305445	0.128837813	-0.0181337109999999	-0.0800651869999999	-0.090604067	-0.0223354914999999	-0.2053918365	0.0699847414999999	0.190436036	-0.159553614	0.3030368	0.0318628350000001	-0.024316257	-0.068244225	-0.0441987150000002	-0.0831501435000001
